TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,is_fraud,Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,transaction_hour
2021-05-24,TXN00009006,A00006120,PLC00001049,2015-03-21,2021-05-12,2021-05-17,Health,143.03,4000.0,Jonathan Espinoza,7450 Wade Circle,0,Anchorage,AK,99518.0,712-57-8079,Y,45.0,19.0,N,4.0,L,Own,MI,71584005.0,FKFP09414690130572,Bachelor,A,Major Loss,Other,0.0,1.0,MD,Severn,17.0,AGENT00157,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009007,A00007023,PLC00007463,2016-06-11,2021-05-17,2021-05-19,Mobile,11.9,500.0,Karla Wilhelm,6463 Vrain Street,0,Arvada,CO,80003.0,163-23-3563,Y,26.0,6.0,Y,5.0,M,Own,HI,38927278.0,NVXM06082203429909,Bachelor,A,Total Loss,Ambulance,1.0,1.0,KY,Louisville,9.0,AGENT00437,VNDR00433,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009008,A00008348,PLC00007272,2015-12-28,2021-05-06,2021-05-11,Motor,136.01,1000.0,Allie Schneider,6880 Xavier Circle,#2,Westminster,CO,80030.0,553-43-8582,Y,55.0,12.0,Y,4.0,L,Mortgage,MI,53863728.0,CWGB35644789910075,Bachelor,A,Major Loss,Ambulance,1.0,1.0,GA,Savannah,17.0,AGENT00278,VNDR00513,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009009,A00005715,PLC00006300,2011-01-29,2021-05-14,2021-05-17,Travel,91.69,5000.0,Coretta Ball,736 Middle Turnpike East,0,Manchester,CT,6040.0,050-39-0477,Y,25.0,26.0,Y,2.0,L,Rent,MI,55053798.0,KNBX69887421954525,College,A,Minor Loss,Ambulance,1.0,1.0,FL,Panama City Beach,2.0,AGENT00635,VNDR00377,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009010,A00004695,PLC00002817,2013-07-09,2021-05-12,2021-05-17,Health,188.42,4000.0,Woodrow Turner,3313 Daisy Trail,0,Nashville,TN,37013.0,787-08-4495,N,32.0,59.0,Y,5.0,M,Own,LI,21386004.0,GQOO20148620282809,Bachelor,A,Major Loss,Ambulance,1.0,1.0,AL,Montgomery,16.0,AGENT00307,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009011,A00003186,PLC00002952,2016-02-11,2021-05-12,2021-05-17,Health,148.41,17000.0,Eleanore Roper,4300 Soquel Drive,##71,Soquel,CA,95073.0,211-79-7358,Y,40.0,55.0,Y,4.0,L,Own,MI,125997506.0,ZLFT04864560502827,Bachelor,A,Minor Loss,Police,0.0,0.0,GA,Calhoun,13.0,AGENT00278,VNDR00215,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009012,A00002332,PLC00007075,2011-09-11,2021-05-08,2021-05-13,Health,151.64,18000.0,Jonathan Easley,6276 Devinney Circle,0,Arvada,CO,80004.0,760-17-7622,Y,61.0,15.0,Y,6.0,M,Own,MI,31611882.0,CGGY66542917352115,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,AK,Anchorage,2.0,AGENT00272,VNDR00273,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009013,A00003715,PLC00004654,2016-02-29,2021-05-20,2021-05-21,Health,142.29,2000.0,Amy Jobst,2909 Minnesota Avenue,0,Lynn Haven,FL,32444.0,788-73-7554,Y,50.0,18.0,Y,7.0,H,Own,LI,48473547.0,YUAO04762294710798,College,A,Total Loss,Police,1.0,0.0,CA,Tollhouse,4.0,AGENT01002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009014,A00003607,PLC00002745,2016-12-02,2021-05-08,2021-05-13,Health,105.15,4000.0,Jamie Carlson,3718 Bay Tree Road,0,Lynn Haven,FL,32444.0,871-88-6967,Y,34.0,64.0,N,5.0,M,Mortgage,LI,48920935.0,LOHU83870697104202,College,A,Total Loss,0,0.0,0.0,KY,Louisville,0.0,AGENT00724,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009015,A00009971,PLC00003104,2017-10-25,2021-05-21,2021-05-21,Health,150.74,4000.0,Wanda Cessna,6717 North 59th Avenue,0,Glendale,AZ,85301.0,601-17-1189,Y,48.0,38.0,Y,6.0,L,Own,LI,57249209.0,VIAM67127570746272,High School,A,Major Loss,Ambulance,1.0,1.0,CA,Woodland,11.0,AGENT00798,VNDR00313,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009016,A00002134,PLC00006250,2016-01-15,2021-05-17,2021-05-19,Health,111.25,15000.0,Stanley Grimes,65 Arcellia Drive,0,Manchester,CT,6042.0,898-55-8865,Y,40.0,43.0,Y,2.0,M,Rent,LI,47975473.0,VFBU70934684584224,High School,A,Major Loss,0,1.0,1.0,AK,Anchorage,16.0,AGENT00999,VNDR00286,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009017,A00000788,PLC00001540,2015-06-03,2021-05-14,2021-05-17,Health,195.07,4000.0,Paula Martin,8505 Waters Avenue,#66,Savannah,GA,31406.0,133-08-6486,Y,53.0,10.0,Y,2.0,M,Rent,MI,121728821.0,PCCO75548710760368,College,A,Minor Loss,Ambulance,0.0,0.0,AZ,Glendale,0.0,AGENT00178,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009018,A00006440,PLC00006386,2013-02-05,2021-05-12,2021-05-17,Travel,56.26,2000.0,Kenneth Orwig,104 Lakeridge Drive,0,Panama City,FL,32405.0,848-86-7775,N,50.0,15.0,Y,6.0,M,Mortgage,MI,24791984.0,PJZQ30529355571541,High School,A,Major Loss,Police,1.0,1.0,AZ,Glendale,4.0,AGENT00961,VNDR00588,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009019,A00002439,PLC00009892,2017-02-19,2021-05-07,2021-05-12,Life,59.17,61000.0,Leda Gerber,238 West Rock Street,#4,Fayetteville,AR,72701.0,397-08-5188,Y,49.0,37.0,N,6.0,M,Mortgage,MI,79352190.0,FJRP44581713444410,Bachelor,A,Major Loss,Ambulance,1.0,1.0,AL,Montgomery,13.0,AGENT00844,VNDR00325,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009020,A00008208,PLC00005785,2019-10-05,2021-05-12,2021-05-17,Motor,102.41,7000.0,Jo Colpitts,30 Tanner Street,0,Manchester,CT,6042.0,507-31-2171,Y,38.0,62.0,Y,4.0,H,Mortgage,LI,89153059.0,IYRE87288998063569,High School,A,Major Loss,0,1.0,1.0,AR,Fayetteville,7.0,AGENT00881,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009021,A00003933,PLC00009187,2016-08-20,2021-05-18,2021-05-20,Travel,66.54,1000.0,Leonard Terman,226 Tranquility Lane,0,Saint Albans Town,VT,5488.0,492-92-0621,N,30.0,107.0,Y,7.0,L,Mortgage,LI,90051111.0,IEVS33994503898883,Bachelor,A,Major Loss,Ambulance,1.0,1.0,AR,Fayetteville,23.0,AGENT00084,VNDR00031,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009022,A00001322,PLC00004750,2013-06-16,2021-05-21,2021-05-21,Life,67.98,63000.0,Isaura Guignard,7529 Perryman Court,0,0,MD,21226.0,760-61-4414,Y,26.0,46.0,Y,7.0,M,Mortgage,MI,121521413.0,ASPL32999301290606,High School,A,Major Loss,0,1.0,1.0,MA,Charlton,16.0,AGENT01127,VNDR00489,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009023,A00009856,PLC00005055,2014-06-24,2021-05-22,2021-05-22,Health,108.85,1000.0,Ruben Hale,702 East 53rd Street,0,Savannah,GA,31405.0,063-63-6021,Y,31.0,112.0,Y,3.0,M,Own,HI,57514264.0,NMBB26196558701027,Bachelor,A,Major Loss,Ambulance,0.0,0.0,AK,Anchorage,21.0,AGENT00447,VNDR00129,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009024,A00007424,PLC00002518,2015-08-10,2021-05-12,2021-05-17,Motor,135.28,10000.0,Elsie Berry,108 East 11th Avenue,#APT 000002,Anchorage,AK,99501.0,535-53-6965,Y,56.0,86.0,Y,5.0,H,Own,MI,117750515.0,TERB98722367421295,High School,A,Major Loss,Other,1.0,1.0,DC,Washington,6.0,AGENT01181,VNDR00179,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009025,A00003741,PLC00008982,2016-05-27,2021-05-19,2021-05-20,Motor,84.23,7000.0,Lacy Harris,6231 North 59th Avenue,#35,Glendale,AZ,85301.0,745-58-8941,Y,48.0,49.0,Y,4.0,M,Own,LI,42190156.0,KTQX60787955766076,High School,A,Minor Loss,Ambulance,1.0,0.0,FL,Panama City Beach,6.0,AGENT00362,VNDR00188,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009026,A00001163,PLC00001452,2011-03-09,2021-05-10,2021-05-15,Property,80.07,38000.0,Terry Estes,623 Rhode Island Avenue Northwest,0,Washington,DC,20001.0,212-41-6975,Y,60.0,116.0,Y,5.0,L,Rent,MI,42351283.0,OAJF92154669444809,0,A,Total Loss,Other,1.0,1.0,CA,Oakland,21.0,AGENT01097,VNDR00142,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009027,A00005376,PLC00005276,2015-05-04,2021-05-18,2021-05-20,Mobile,7.74,500.0,Albert Alford,11 Meeting Place Circle,0,Boxford,MA,1921.0,722-21-1794,Y,34.0,59.0,Y,4.0,M,Mortgage,HI,28049726.0,MJBK56548453998200,Bachelor,A,Minor Loss,0,1.0,1.0,DC,Washington,13.0,AGENT00670,VNDR00295,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009028,A00008316,PLC00006096,2018-09-18,2021-05-06,2021-05-11,Property,116.31,14000.0,Julie Conway,64 Church Street,0,Hardwick,MA,1031.0,337-95-7437,Y,26.0,80.0,Y,5.0,L,Own,MI,84206354.0,MTAL23615957623915,High School,A,Minor Loss,Police,1.0,1.0,DC,Washington,3.0,AGENT00114,VNDR00009,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009029,A00004734,PLC00009450,2015-08-20,2021-05-17,2021-05-19,Property,129.48,34000.0,Casey Rogers,3901 West End Avenue,#902,Nashville,TN,37205.0,290-38-2295,Y,38.0,96.0,Y,7.0,L,Own,MI,11001991.0,VEJG51913406150348,High School,A,Major Loss,Ambulance,1.0,1.0,KY,Louisville,19.0,AGENT00976,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009030,A00008277,PLC00000324,2014-07-26,2021-05-08,2021-05-13,Health,173.68,9000.0,Harvey Laduke,111 Lakeview Terrace,0,Lynn Haven,FL,32444.0,699-70-2826,Y,39.0,72.0,Y,2.0,L,Rent,LI,111714777.0,QPXO42782349184934,High School,A,Total Loss,0,1.0,1.0,GA,Savannah,22.0,AGENT00665,VNDR00154,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-24,TXN00009031,A00006837,PLC00006138,2019-12-23,2021-05-21,2021-05-21,Travel,53.67,3000.0,Lauren Lott,3701 Lake Towne Drive,0,Nashville,TN,37013.0,198-10-6214,N,60.0,10.0,Y,5.0,L,Mortgage,MI,72105690.0,DYJB44397149039512,Bachelor,A,Total Loss,Police,1.0,0.0,VT,Stowe,6.0,AGENT01076,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009032,A00009874,PLC00007361,2018-04-19,2021-05-23,2021-05-23,Life,85.13,86000.0,Sheila Chatham,36360 Beech Place,0,Newark,CA,94560.0,754-22-7234,Y,26.0,52.0,Y,5.0,L,Mortgage,MI,122644506.0,UMKF15406992947794,College,A,Total Loss,Other,1.0,1.0,CA,Bakersfield,22.0,AGENT00409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009033,A00000992,PLC00009771,2015-01-02,2021-05-15,2021-05-18,Property,124.2,38000.0,Mary Clark,4511 43rd Place Northwest,0,Washington,DC,20016.0,396-52-3678,N,63.0,100.0,Y,6.0,L,Own,MI,96990412.0,QYTC81996251090135,High School,A,Total Loss,Ambulance,1.0,1.0,CT,Manchester,17.0,AGENT00027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009034,A00003384,PLC00004645,2011-11-25,2021-05-19,2021-05-21,Mobile,6.65,600.0,Pauline Miniard,6820 West 84th Circle,#27,Arvada,CO,80003.0,841-53-7104,Y,63.0,9.0,N,5.0,L,Own,LI,84611583.0,ZXDC58148990358466,PhD,A,Major Loss,Other,1.0,1.0,GA,Savannah,12.0,AGENT00179,VNDR00287,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009035,A00009419,PLC00005670,2016-01-20,2021-05-05,2021-05-10,Health,170.49,20000.0,Jerry Bulson,2162 Mulberry Hill Road,0,Annapolis,MD,21409.0,369-09-0664,Y,48.0,119.0,Y,2.0,M,Mortgage,LI,121225285.0,AHRC31711887232536,Bachelor,A,Total Loss,Ambulance,1.0,0.0,OK,Oklahoma City,5.0,AGENT00069,VNDR00301,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009036,A00004074,PLC00002549,2013-12-21,2021-05-06,2021-05-11,Health,183.27,17000.0,Tiffanie Holland,832 51st Street Northeast,0,Washington,DC,20019.0,025-51-4844,Y,28.0,41.0,Y,2.0,L,Rent,LI,25437043.0,MPWK10270482600046,High School,A,Major Loss,Police,1.0,1.0,GA,Bloomingdale,3.0,AGENT00810,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009037,A00002494,PLC00003342,2017-10-10,2021-05-14,2021-05-19,Property,150.89,33000.0,Edith Gehring,3801 North Ann Arbor Place,0,Oklahoma City,OK,73122.0,272-81-4342,Y,35.0,99.0,Y,5.0,M,Mortgage,MI,110685441.0,MSWM84180343681325,Masters,A,Total Loss,Ambulance,1.0,0.0,AZ,Glendale,19.0,AGENT00553,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009038,A00009283,PLC00005275,2018-04-29,2021-05-22,2021-05-22,Motor,75.24,10000.0,Barbara Heffner,28250 Dickens Avenue,0,Hayward,CA,94544.0,423-35-3440,Y,38.0,51.0,Y,7.0,M,Mortgage,MI,79471136.0,NKLG35113792842293,Bachelor,A,Major Loss,Police,1.0,0.0,TN,Nashville,6.0,AGENT00616,VNDR00191,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009039,A00009621,PLC00007545,2012-03-10,2021-05-18,2021-05-20,Mobile,9.56,100.0,Daniel Evangelista,6802 North 67th Avenue,#19201,Glendale,AZ,85301.0,144-17-9456,N,44.0,7.0,Y,5.0,L,Mortgage,LI,37614074.0,VTGK74760099163646,Bachelor,A,Major Loss,Ambulance,1.0,1.0,TN,Nashville,13.0,AGENT01075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009040,A00009939,PLC00009921,2018-09-03,2021-05-05,2021-05-10,Life,80.01,75000.0,Alberto Reidinger,4409 Star Jasmine Court,0,Bakersfield,CA,93304.0,761-57-6726,N,62.0,7.0,N,4.0,L,Rent,MI,34101467.0,WAWP53149263568565,Masters,A,Minor Loss,Police,1.0,1.0,CA,Fairfield,3.0,AGENT00589,VNDR00373,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009041,A00001390,PLC00005422,2018-06-03,2021-05-11,2021-05-16,Property,88.37,35000.0,Catherine Nickerson,1259 Everett Avenue,0,Louisville,KY,40204.0,443-40-4853,N,40.0,100.0,Y,5.0,M,Mortgage,MI,33661377.0,NITC20600208250075,High School,A,Minor Loss,0,1.0,1.0,CT,Manchester,22.0,AGENT00271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009042,A00008831,PLC00000819,2017-12-25,2021-05-06,2021-05-11,Mobile,10.05,700.0,Clarence Bookhardt,5788 Cane Ridge Road,0,Nashville,TN,37013.0,856-95-8585,Y,54.0,67.0,Y,4.0,H,Rent,MI,55449425.0,GZIX62178648690879,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,GA,Port Wentworth,13.0,AGENT00139,VNDR00546,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009043,A00004472,PLC00004640,2012-11-24,2021-05-15,2021-05-18,Mobile,6.43,100.0,Barbara Hayes,38 Milford Street,0,Medway,MA,2053.0,493-43-0338,Y,28.0,9.0,Y,5.0,M,Rent,MI,85901506.0,OWNG17687203779871,High School,A,Total Loss,0,0.0,1.0,MA,Dartmouth,15.0,AGENT00658,VNDR00306,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009044,A00001249,PLC00007095,2010-07-01,2021-05-08,2021-05-13,Life,94.72,71000.0,Bonnie Johnson,4911 Alameda Street,0,Panama City,FL,32404.0,114-77-9977,N,45.0,84.0,N,2.0,M,Own,MI,20004413.0,HKQI56442788705315,College,A,Major Loss,Police,1.0,1.0,VT,Bethel,18.0,AGENT00612,VNDR00045,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009045,A00007930,PLC00000214,2016-04-02,2021-05-13,2021-05-18,Travel,64.53,1000.0,Elizabeth Croteau,4216 Park Boulevard,0,Montgomery,AL,36106.0,864-62-5943,Y,62.0,97.0,Y,4.0,H,Rent,MI,99394222.0,TODZ11414796857376,Masters,A,Major Loss,Police,0.0,0.0,MA,Peabody,18.0,AGENT00013,VNDR00349,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009046,A00008751,PLC00001180,2018-11-23,2021-05-23,2021-05-23,Motor,110.41,8000.0,Michael Gillespie,2721 Lindsay Avenue,0,Louisville,KY,40206.0,860-21-0698,Y,45.0,108.0,Y,5.0,H,Rent,MI,66333232.0,NTGX71813488664484,Bachelor,A,Total Loss,Police,1.0,0.0,CO,Arvada,6.0,AGENT00102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009047,A00001848,PLC00009593,2010-09-04,2021-05-14,2021-05-19,Motor,115.12,4000.0,David Duncan,1528 Stafford Avenue,0,Hayward,CA,94541.0,531-93-2090,Y,58.0,24.0,Y,2.0,L,Rent,LI,113499951.0,YBCP15492097625665,PhD,A,Major Loss,0,1.0,1.0,CO,Arvada,16.0,AGENT00550,VNDR00500,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009048,A00006304,PLC00002593,2014-05-26,2021-05-15,2021-05-18,Property,151.46,27000.0,Lauri Coronel,102 East Ash Road,0,Plymouth,VT,5056.0,796-23-1528,Y,33.0,101.0,Y,2.0,M,Own,HI,65160781.0,HNKE10032718519190,PhD,A,Minor Loss,0,1.0,1.0,DC,Washington,18.0,AGENT00290,VNDR00453,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009049,A00006209,PLC00001275,2017-12-11,2021-05-18,2021-05-20,Life,77.1,31000.0,Rose Dirickson,22207 Quinterno Court,0,Cupertino,CA,95014.0,516-10-7102,N,49.0,38.0,Y,2.0,M,Mortgage,LI,38043356.0,LIYX44218419927329,High School,A,Minor Loss,Ambulance,0.0,1.0,CT,Manchester,17.0,AGENT00366,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009050,A00007670,PLC00004440,2012-03-06,2021-05-05,2021-05-10,Travel,76.26,1000.0,Annette Hall,606 Spence Enclave Way,0,Nashville,TN,37210.0,824-55-1836,Y,56.0,102.0,Y,6.0,M,Rent,MI,24671334.0,XEBL22166045000880,Masters,A,Major Loss,Ambulance,1.0,1.0,MA,Melrose,16.0,AGENT00515,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009051,A00003924,PLC00008419,2015-05-01,2021-05-09,2021-05-14,Travel,59.16,2000.0,Jessie Williams,968 Virginia Avenue,0,Olivehurst,CA,95961.0,899-65-7191,N,43.0,108.0,Y,4.0,L,Mortgage,HI,64298353.0,LPCE86256339334174,College,A,Minor Loss,Ambulance,0.0,0.0,MA,Yarmouth,19.0,AGENT00491,VNDR00206,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009052,A00006529,PLC00006848,2012-01-26,2021-05-18,2021-05-20,Mobile,9.18,600.0,Robert Vanwinkle,4560 Hurlston Drive,0,Montgomery,AL,36116.0,576-05-3142,Y,45.0,58.0,Y,3.0,L,Mortgage,MI,62060486.0,TCVC07517667714179,Bachelor,A,Total Loss,Police,1.0,1.0,MA,Peabody,1.0,AGENT00139,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009053,A00005090,PLC00001048,2013-09-26,2021-05-05,2021-05-10,Property,141.11,19000.0,Mason Pfost,464 Springfield Street,0,Wilbraham,MA,1095.0,106-59-5393,N,39.0,44.0,N,5.0,M,Rent,MI,49809550.0,DDNU70999700249609,Bachelor,D,Major Loss,Police,1.0,1.0,VT,Brighton,9.0,AGENT00680,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009054,A00006427,PLC00004827,2014-06-13,2021-05-10,2021-05-15,Life,84.28,83000.0,James France,357 Chaplin Street Southeast,0,Washington,DC,20019.0,115-29-3415,N,62.0,104.0,Y,6.0,L,Mortgage,MI,18654985.0,UMMD94636944367066,Bachelor,A,Total Loss,Police,1.0,1.0,DC,Washington,14.0,AGENT00631,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009055,A00006025,PLC00000026,2010-07-06,2021-05-07,2021-05-12,Life,76.11,63000.0,Selma Huseman,309 Glenwood Avenue,0,Glen Burnie,MD,21061.0,495-78-3514,Y,62.0,96.0,Y,4.0,L,Rent,MI,98182956.0,BWVY24977001750926,High School,A,Total Loss,Ambulance,1.0,1.0,MA,Medway,11.0,AGENT00952,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009056,A00004879,PLC00005759,2016-05-13,2021-05-06,2021-05-11,Mobile,7.0,400.0,Naomi Dawson,2508 Grant Avenue,0,Panama City,FL,32405.0,755-34-9493,N,61.0,117.0,Y,3.0,H,Own,MI,74914805.0,IBGH00422202147552,College,A,Major Loss,0,0.0,0.0,CT,Manchester,15.0,AGENT00315,VNDR00123,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009057,A00008203,PLC00000338,2014-06-08,2021-05-17,2021-05-20,Life,58.28,89000.0,Amanda Browning,74 Ranch Drive,0,Montgomery,AL,36109.0,772-55-0207,N,42.0,95.0,Y,7.0,L,Own,MI,73905491.0,UGQQ28267859881801,Bachelor,D,Minor Loss,Ambulance,1.0,1.0,GA,Pooler,14.0,AGENT00200,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009058,A00009665,PLC00007679,2017-03-13,2021-05-22,2021-05-22,Motor,119.88,8000.0,Barbara Roberts,5029 Montclair Drive,0,Nashville,TN,37211.0,091-61-7806,N,28.0,108.0,Y,7.0,H,Mortgage,MI,75888516.0,ULJG69867115186105,Bachelor,A,Major Loss,Other,1.0,1.0,FL,Panama City,3.0,AGENT00486,VNDR00545,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009059,A00003603,PLC00009182,2015-12-01,2021-05-24,2021-05-24,Property,111.01,24000.0,Drew Callahan,601 Farragut Place Northeast,0,Washington,DC,20017.0,137-24-9591,Y,60.0,81.0,Y,2.0,M,Mortgage,LI,20475327.0,KDIF00135630668567,MD,A,Major Loss,Ambulance,1.0,1.0,AR,Fayetteville,22.0,AGENT00333,VNDR00211,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009060,A00006212,PLC00005186,2015-03-27,2021-05-10,2021-05-15,Travel,81.1,3000.0,June Lagunas,228 Central Street,0,Milford,MA,1757.0,314-89-5321,N,28.0,62.0,Y,4.0,L,Rent,MI,127337083.0,TEZA78437129214584,High School,A,Minor Loss,Ambulance,1.0,1.0,DC,Washington,10.0,AGENT00766,VNDR00395,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009061,A00000761,PLC00001681,2012-08-15,2021-05-15,2021-05-18,Travel,85.7,3000.0,Rebecca Vasta,4632 Vermont 15,0,Wolcott,VT,5680.0,538-44-6400,Y,45.0,87.0,Y,4.0,M,Rent,HI,45832204.0,ZWMP64719635631205,High School,A,Minor Loss,Ambulance,1.0,1.0,GA,Savannah,21.0,AGENT00662,VNDR00472,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25,TXN00009062,A00001010,PLC00008776,2017-12-14,2021-05-22,2021-05-22,Motor,90.59,9000.0,Kayla Williams,9101 Vanguard Drive,0,Anchorage,AK,99507.0,340-21-9548,Y,38.0,70.0,Y,7.0,L,Own,MI,53082389.0,YXIH54804955812908,Masters,A,Minor Loss,Ambulance,0.0,1.0,VT,Wilmington,23.0,AGENT00401,VNDR00511,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009063,A00009762,PLC00001120,2017-10-09,2021-05-19,2021-05-21,Life,94.69,53000.0,James Vick,33300 Mission Boulevard,#APT 174,Union City,CA,94587.0,829-30-3652,Y,33.0,107.0,Y,4.0,H,Own,HI,79876391.0,OCDM98652126546555,PhD,A,Minor Loss,Ambulance,1.0,1.0,CT,Manchester,19.0,AGENT00482,VNDR00344,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009064,A00007114,PLC00001725,2015-03-03,2021-05-22,2021-05-23,Travel,91.95,1000.0,Bob Leatherwood,20375 Wisteria Street,0,Castro Valley,CA,94546.0,642-11-9189,Y,35.0,56.0,Y,4.0,L,Mortgage,HI,21474547.0,VFIA25445089155412,High School,A,Minor Loss,Police,0.0,1.0,CA,Fremont,14.0,AGENT00222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
